================================================================================
Ciąg liczb przypisanych do kwadratu (voxela) o położeniu (0,0,0)
================================================================================

Znaleziono 3,302 trójek (0,0,0) w ciągu π

Format: [pozycja_trójki] wartość_3-cyfrowa | kontekst_przed ... (0,0,0) ... kontekst_po
[1,452,834] 000 | ...07282 (0,0,0) 57086...
[1,455,109] 000 | ...72124 (0,0,0) 18136...
[1,455,677] 000 | ...75976 (0,0,0) 37418...
[1,457,595] 000 | ...50846 (0,0,0) 50314...
[1,459,209] 000 | ...91055 (0,0,0) 98313...
[1,460,253] 000 | ...64409 (0,0,0) 97878...
[1,462,076] 000 | ...33178 (0,0,0) 62311...
[1,464,632] 000 | ...25465 (0,0,0) 73028...
[1,464,769] 000 | ...39417 (0,0,0) 50665...
[1,465,161] 000 | ...92030 (0,0,0) 25001...
[1,465,768] 000 | ...26451 (0,0,0) 02668...
[1,466,655] 000 | ...86720 (0,0,0) 63178...
[1,468,014] 000 | ...12955 (0,0,0) 64901...
[1,468,465] 000 | ...95351 (0,0,0) 78076...
[1,470,141] 000 | ...11447 (0,0,0) 73249...
[1,471,668] 000 | ...69619 (0,0,0) 29699...
[1,472,041] 000 | ...54009 (0,0,0) 17367...
[1,473,190] 000 | ...92090 (0,0,0) 87024...
[1,473,573] 000 | ...73516 (0,0,0) 17519...
[1,476,370] 000 | ...08668 (0,0,0) 02953...
[1,476,579] 000 | ...48287 (0,0,0) 74540...
[1,477,022] 000 | ...67264 (0,0,0) 24835...
[1,477,745] 000 | ...37754 (0,0,0) 45609...
[1,478,906] 000 | ...43216 (0,0,0) 31486...
[1,480,495] 000 | ...95876 (0,0,0) 22715...
[1,481,807] 000 | ...27769 (0,0,0) 04712...
[1,482,985] 000 | ...64859 (0,0,0) 98480...
[1,483,699] 000 | ...59796 (0,0,0) 49582...
[1,484,733] 000 | ...06200 (0,0,0) 41570...
[1,486,635] 000 | ...87134 (0,0,0) 63986...
[1,487,681] 000 | ...17375 (0,0,0) 53594...
[1,488,661] 000 | ...83859 (0,0,0) 48162...
[1,489,021] 000 | ...51231 (0,0,0) 84758...
[1,489,723] 000 | ...26966 (0,0,0) 80943...
[1,490,369] 000 | ...89559 (0,0,0) 01426...
[1,490,503] 000 | ...00944 (0,0,0) 85221...
[1,491,098] 000 | ...85008 (0,0,0) 96910...
[1,491,906] 000 | ...88803 (0,0,0) 97908...
[1,493,643] 000 | ...57203 (0,0,0) 72879...
[1,493,985] 000 | ...79008 (0,0,0) 89148...
[1,494,457] 000 | ...37101 (0,0,0) 39288...
[1,495,548] 000 | ...60547 (0,0,0) 53670...
[1,496,071] 000 | ...96106 (0,0,0) 21921...

--- 1,500 / 3,302 ---

[1,500,121] 000 | ...04951 (0,0,0) 35796...
[1,502,206] 000 | ...85746 (0,0,0) 87429...
[1,504,522] 000 | ...06524 (0,0,0) 67402...
[1,504,686] 000 | ...38916 (0,0,0) 26529...
[1,505,932] 000 | ...25241 (0,0,0) 25252...
[1,506,164] 000 | ...02346 (0,0,0) 14811...
[1,506,207] 000 | ...78713 (0,0,0) 44502...
[1,507,046] 000 | ...41434 (0,0,0) 63966...
[1,507,591] 000 | ...67779 (0,0,0) 84250...
[1,507,925] 000 | ...95162 (0,0,0) 47964...
[1,510,837] 000 | ...52317 (0,0,0) 71428...
[1,510,944] 000 | ...32275 (0,0,0) 44010...
[1,511,075] 000 | ...25480 (0,0,0) 19011...
[1,511,116] 000 | ...25552 (0,0,0) 32986...
[1,512,449] 000 | ...70570 (0,0,0) 17328...
[1,512,583] 000 | ...59348 (0,0,0) 50129...
[1,513,536] 000 | ...86283 (0,0,0) 30100...
[1,513,596] 000 | ...03598 (0,0,0) 56707...
[1,514,362] 000 | ...12213 (0,0,0) 17704...
[1,515,387] 000 | ...61336 (0,0,0) 60972...
[1,516,821] 000 | ...47829 (0,0,0) 96967...
[1,516,829] 000 | ...93326 (0,0,0) 70620...
[1,517,838] 000 | ...63818 (0,0,0) 55538...
[1,518,590] 000 | ...57114 (0,0,0) 08476...
[1,518,763] 000 | ...35881 (0,0,0) 98118...
[1,519,015] 000 | ...87370 (0,0,0) 34745...
[1,519,539] 000 | ...52171 (0,0,0) 36090...
[1,520,105] 000 | ...03997 (0,0,0) 38997...
[1,521,163] 000 | ...97272 (0,0,0) 06879...
[1,522,775] 000 | ...72324 (0,0,0) 57087...
[1,524,457] 000 | ...05788 (0,0,0) 95526...
[1,524,650] 000 | ...22225 (0,0,0) 21872...
[1,525,171] 000 | ...29978 (0,0,0) 94066...
[1,526,368] 000 | ...34326 (0,0,0) 27933...
[1,529,523] 000 | ...68048 (0,0,0) 68428...
[1,529,838] 000 | ...30068 (0,0,0) 60156...
[1,530,613] 000 | ...12188 (0,0,0) 87663...
[1,530,888] 000 | ...45141 (0,0,0) 24953...
[1,531,076] 000 | ...38119 (0,0,0) 04638...
[1,532,800] 000 | ...80224 (0,0,0) 02555...
[1,533,777] 000 | ...57816 (0,0,0) 86386...
[1,534,476] 000 | ...21239 (0,0,0) 67165...
[1,539,300] 000 | ...57811 (0,0,0) 32857...
[1,540,013] 000 | ...78337 (0,0,0) 58084...
[1,541,029] 000 | ...29991 (0,0,0) 67251...
[1,541,068] 000 | ...12807 (0,0,0) 48585...
[1,543,335] 000 | ...89718 (0,0,0) 31907...
[1,543,407] 000 | ...12180 (0,0,0) 60962...
[1,544,180] 000 | ...80590 (0,0,0) 73817...
[1,546,628] 000 | ...60500 (0,0,0) 99717...
[1,548,091] 000 | ...04025 (0,0,0) 08762...
[1,549,454] 000 | ...40926 (0,0,0) 39807...
[1,549,850] 000 | ...92865 (0,0,0) 70665...
[1,552,666] 000 | ...51260 (0,0,0) 24447...
[1,554,400] 000 | ...96689 (0,0,0) 45327...
[1,554,495] 000 | ...58769 (0,0,0) 30842...
[1,554,733] 000 | ...90536 (0,0,0) 58178...
[1,555,912] 000 | ...30166 (0,0,0) 74571...
[1,556,986] 000 | ...63653 (0,0,0) 52044...
[1,558,910] 000 | ...81882 (0,0,0) 88779...
[1,559,962] 000 | ...57923 (0,0,0) 23973...
[1,560,643] 000 | ...74270 (0,0,0) 54514...
[1,563,313] 000 | ...14588 (0,0,0) 85488...
[1,564,710] 000 | ...95359 (0,0,0) 76126...
[1,565,201] 000 | ...02300 (0,0,0) 60555...
[1,566,633] 000 | ...51957 (0,0,0) 81010...
[1,566,972] 000 | ...52091 (0,0,0) 45367...
[1,567,883] 000 | ...93731 (0,0,0) 46430...
[1,568,084] 000 | ...46682 (0,0,0) 23551...
[1,569,184] 000 | ...84122 (0,0,0) 28356...
[1,569,202] 000 | ...66646 (0,0,0) 44800...
[1,569,250] 000 | ...08959 (0,0,0) 47280...
[1,571,936] 000 | ...38316 (0,0,0) 62300...
[1,572,362] 000 | ...70653 (0,0,0) 01346...
[1,572,957] 000 | ...09560 (0,0,0) 49745...
[1,574,451] 000 | ...35137 (0,0,0) 01153...
[1,574,568] 000 | ...97650 (0,0,0) 03276...
[1,574,716] 000 | ...16803 (0,0,0) 85180...
[1,575,279] 000 | ...15865 (0,0,0) 69142...
[1,576,011] 000 | ...34978 (0,0,0) 44377...
[1,577,971] 000 | ...57418 (0,0,0) 57889...
[1,578,669] 000 | ...86448 (0,0,0) 01985...
[1,580,606] 000 | ...79597 (0,0,0) 85928...
[1,582,428] 000 | ...96688 (0,0,0) 64420...
[1,582,503] 000 | ...36082 (0,0,0) 98304...
[1,585,341] 000 | ...02240 (0,0,0) 86970...
[1,585,540] 000 | ...19147 (0,0,0) 05750...
[1,586,252] 000 | ...88433 (0,0,0) 08754...
[1,586,778] 000 | ...23852 (0,0,0) 79643...
[1,588,237] 000 | ...32198 (0,0,0) 28392...
[1,588,570] 000 | ...23061 (0,0,0) 84569...
[1,588,663] 000 | ...52916 (0,0,0) 21217...
[1,590,861] 000 | ...75825 (0,0,0) 89143...
[1,594,394] 000 | ...09110 (0,0,0) 70584...
[1,595,404] 000 | ...30862 (0,0,0) 06788...
[1,596,527] 000 | ...96653 (0,0,0) 12076...
[1,597,250] 000 | ...48013 (0,0,0) 66373...
[1,600,725] 000 | ...83386 (0,0,0) 95854...
[1,601,157] 000 | ...51579 (0,0,0) 39014...
[1,601,668] 000 | ...42212 (0,0,0) 79477...

--- 1,600 / 3,302 ---

[1,603,233] 000 | ...46052 (0,0,0) 63455...
[1,604,336] 000 | ...81921 (0,0,0) 25526...
[1,604,344] 000 | ...36728 (0,0,0) 98073...
[1,604,635] 000 | ...98621 (0,0,0) 42394...
[1,606,143] 000 | ...73472 (0,0,0) 30935...
[1,607,715] 000 | ...18096 (0,0,0) 82871...
[1,608,125] 000 | ...32942 (0,0,0) 43195...
[1,609,027] 000 | ...64548 (0,0,0) 63288...
[1,609,411] 000 | ...63816 (0,0,0) 33321...
[1,610,598] 000 | ...03466 (0,0,0) 57824...
[1,614,170] 000 | ...98598 (0,0,0) 15038...
[1,615,365] 000 | ...36528 (0,0,0) 81106...
[1,616,243] 000 | ...01465 (0,0,0) 32729...
[1,619,154] 000 | ...19925 (0,0,0) 28187...
[1,623,737] 000 | ...36471 (0,0,0) 84765...
[1,627,656] 000 | ...10306 (0,0,0) 56104...
[1,627,811] 000 | ...90313 (0,0,0) 87777...
[1,628,205] 000 | ...72848 (0,0,0) 09038...
[1,628,291] 000 | ...25649 (0,0,0) 14941...
[1,629,216] 000 | ...41402 (0,0,0) 23367...
[1,631,389] 000 | ...94660 (0,0,0) 08323...
[1,632,776] 000 | ...58136 (0,0,0) 16945...
[1,633,532] 000 | ...02723 (0,0,0) 16313...
[1,636,277] 000 | ...58621 (0,0,0) 60096...
[1,636,470] 000 | ...17310 (0,0,0) 93126...
[1,636,756] 000 | ...44709 (0,0,0) 37517...
[1,636,878] 000 | ...28030 (0,0,0) 53888...
[1,637,954] 000 | ...97796 (0,0,0) 50063...
[1,640,284] 000 | ...25286 (0,0,0) 88599...
[1,640,369] 000 | ...23407 (0,0,0) 12961...
[1,640,746] 000 | ...10638 (0,0,0) 63037...
[1,641,105] 000 | ...55558 (0,0,0) 49703...
[1,642,289] 000 | ...30175 (0,0,0) 30465...
[1,642,586] 000 | ...54302 (0,0,0) 19489...
[1,642,739] 000 | ...10665 (0,0,0) 90607...
[1,643,184] 000 | ...93489 (0,0,0) 15698...
[1,643,590] 000 | ...61841 (0,0,0) 34099...
[1,643,663] 000 | ...85152 (0,0,0) 82655...
[1,646,453] 000 | ...37606 (0,0,0) 60884...
[1,648,335] 000 | ...28669 (0,0,0) 49696...
[1,648,802] 000 | ...14331 (0,0,0) 37665...
[1,649,721] 000 | ...72585 (0,0,0) 69780...
[1,651,870] 000 | ...50806 (0,0,0) 70147...
[1,655,378] 000 | ...28945 (0,0,0) 02106...
[1,657,563] 000 | ...60042 (0,0,0) 05401...
[1,660,873] 000 | ...77803 (0,0,0) 72294...
[1,662,777] 000 | ...24749 (0,0,0) 35266...
[1,663,217] 000 | ...16561 (0,0,0) 66632...
[1,665,304] 000 | ...25214 (0,0,0) 21430...
[1,665,649] 000 | ...11793 (0,0,0) 15370...
[1,666,639] 000 | ...59262 (0,0,0) 84863...
[1,667,213] 000 | ...80264 (0,0,0) 98269...
[1,667,441] 000 | ...86769 (0,0,0) 54694...
[1,668,743] 000 | ...73305 (0,0,0) 36518...
[1,668,779] 000 | ...95457 (0,0,0) 71227...
[1,669,194] 000 | ...03615 (0,0,0) 01563...
[1,670,114] 000 | ...08881 (0,0,0) 51208...
[1,672,168] 000 | ...58620 (0,0,0) 53885...
[1,673,185] 000 | ...92358 (0,0,0) 14944...
[1,673,871] 000 | ...26346 (0,0,0) 86552...
[1,673,944] 000 | ...98524 (0,0,0) 85266...
[1,678,022] 000 | ...97206 (0,0,0) 81841...
[1,681,615] 000 | ...87376 (0,0,0) 80228...
[1,682,035] 000 | ...87881 (0,0,0) 64698...
[1,683,512] 000 | ...89911 (0,0,0) 56682...
[1,685,114] 000 | ...08028 (0,0,0) 11639...
[1,685,291] 000 | ...54454 (0,0,0) 35113...
[1,687,690] 000 | ...79766 (0,0,0) 73355...
[1,687,793] 000 | ...12911 (0,0,0) 75374...
[1,688,062] 000 | ...02854 (0,0,0) 22265...
[1,688,101] 000 | ...20595 (0,0,0) 59956...
[1,688,436] 000 | ...59948 (0,0,0) 38281...
[1,690,283] 000 | ...92745 (0,0,0) 35277...
[1,690,941] 000 | ...80333 (0,0,0) 60817...
[1,690,999] 000 | ...90200 (0,0,0) 54064...
[1,691,554] 000 | ...75698 (0,0,0) 75902...
[1,691,903] 000 | ...99840 (0,0,0) 09128...
[1,691,989] 000 | ...43526 (0,0,0) 78414...
[1,692,123] 000 | ...32796 (0,0,0) 61484...
[1,692,144] 000 | ...15317 (0,0,0) 49884...
[1,693,512] 000 | ...28796 (0,0,0) 37661...
[1,694,635] 000 | ...61803 (0,0,0) 72445...
[1,695,405] 000 | ...19320 (0,0,0) 02545...
[1,695,892] 000 | ...83394 (0,0,0) 94403...
[1,698,018] 000 | ...64350 (0,0,0) 51496...
[1,698,273] 000 | ...85691 (0,0,0) 48502...
[1,699,167] 000 | ...56570 (0,0,0) 64822...
[1,699,395] 000 | ...17421 (0,0,0) 07616...
[1,702,485] 000 | ...31268 (0,0,0) 38176...
[1,704,755] 000 | ...41804 (0,0,0) 75882...
[1,709,599] 000 | ...46781 (0,0,0) 17700...
[1,709,623] 000 | ...34953 (0,0,0) 09987...
[1,711,913] 000 | ...36466 (0,0,0) 19467...
[1,712,196] 000 | ...95370 (0,0,0) 79723...
[1,713,334] 000 | ...22852 (0,0,0) 48531...
[1,713,355] 000 | ...81947 (0,0,0) 55046...
[1,713,677] 000 | ...33596 (0,0,0) 13164...
[1,715,799] 000 | ...60457 (0,0,0) 92392...
[1,716,602] 000 | ...85782 (0,0,0) 64055...
[1,716,675] 000 | ...07052 (0,0,0) 62689...

--- 1,700 / 3,302 ---

[1,716,845] 000 | ...82046 (0,0,0) 31356...
[1,718,227] 000 | ...82572 (0,0,0) 91190...
[1,720,213] 000 | ...23987 (0,0,0) 11620...
[1,721,893] 000 | ...38003 (0,0,0) 59329...
[1,722,330] 000 | ...01712 (0,0,0) 83508...
[1,723,935] 000 | ...58970 (0,0,0) 74087...
[1,723,984] 000 | ...68159 (0,0,0) 13723...
[1,724,602] 000 | ...14926 (0,0,0) 45760...
[1,729,511] 000 | ...14961 (0,0,0) 59955...
[1,731,286] 000 | ...96616 (0,0,0) 85181...
[1,732,314] 000 | ...18943 (0,0,0) 30998...
[1,732,785] 000 | ...19424 (0,0,0) 83339...
[1,732,954] 000 | ...70447 (0,0,0) 85816...
[1,734,940] 000 | ...46195 (0,0,0) 32817...
[1,736,021] 000 | ...13965 (0,0,0) 95330...
[1,738,880] 000 | ...45072 (0,0,0) 24297...
[1,739,130] 000 | ...20543 (0,0,0) 39741...
[1,739,749] 000 | ...68004 (0,0,0) 75676...
[1,741,380] 000 | ...41480 (0,0,0) 60521...
[1,741,914] 000 | ...44761 (0,0,0) 20086...
[1,744,229] 000 | ...93722 (0,0,0) 75156...
[1,744,459] 000 | ...61128 (0,0,0) 82077...
[1,744,486] 000 | ...78799 (0,0,0) 84903...
[1,744,536] 000 | ...28640 (0,0,0) 61896...
[1,744,578] 000 | ...68191 (0,0,0) 96238...
[1,745,182] 000 | ...02999 (0,0,0) 18447...
[1,747,222] 000 | ...71934 (0,0,0) 15736...
[1,749,413] 000 | ...45003 (0,0,0) 32592...
[1,750,679] 000 | ...65235 (0,0,0) 24559...
[1,751,256] 000 | ...34372 (0,0,0) 06201...
[1,751,521] 000 | ...60903 (0,0,0) 25606...
[1,751,624] 000 | ...01316 (0,0,0) 88127...
[1,753,278] 000 | ...86278 (0,0,0) 78199...
[1,754,304] 000 | ...96072 (0,0,0) 13484...
[1,754,680] 000 | ...36374 (0,0,0) 49947...
[1,755,530] 000 | ...25674 (0,0,0) 25593...
[1,756,455] 000 | ...90077 (0,0,0) 66644...
[1,757,186] 000 | ...80896 (0,0,0) 65173...
[1,757,633] 000 | ...62281 (0,0,0) 70592...
[1,759,441] 000 | ...17768 (0,0,0) 40952...
[1,759,846] 000 | ...95256 (0,0,0) 15985...
[1,759,974] 000 | ...18428 (0,0,0) 29234...
[1,760,494] 000 | ...85111 (0,0,0) 89377...
[1,760,914] 000 | ...24012 (0,0,0) 60968...
[1,763,763] 000 | ...51238 (0,0,0) 99514...
[1,765,965] 000 | ...49998 (0,0,0) 27312...
[1,767,048] 000 | ...01685 (0,0,0) 15423...
[1,767,238] 000 | ...58916 (0,0,0) 25539...
[1,767,488] 000 | ...91858 (0,0,0) 42031...
[1,768,267] 000 | ...00958 (0,0,0) 78863...
[1,771,177] 000 | ...73541 (0,0,0) 64540...
[1,773,809] 000 | ...95661 (0,0,0) 12798...
[1,774,580] 000 | ...94210 (0,0,0) 02243...
[1,774,668] 000 | ...15519 (0,0,0) 65048...
[1,776,305] 000 | ...68763 (0,0,0) 09750...
[1,776,479] 000 | ...70036 (0,0,0) 65713...
[1,777,252] 000 | ...03795 (0,0,0) 43901...
[1,777,781] 000 | ...66571 (0,0,0) 77830...
[1,779,635] 000 | ...02322 (0,0,0) 92197...
[1,779,763] 000 | ...61271 (0,0,0) 35696...
[1,782,748] 000 | ...90395 (0,0,0) 84206...
[1,783,920] 000 | ...78160 (0,0,0) 50810...
[1,789,019] 000 | ...65810 (0,0,0) 69524...
[1,789,195] 000 | ...41418 (0,0,0) 90880...
[1,790,201] 000 | ...23556 (0,0,0) 40285...
[1,790,556] 000 | ...98266 (0,0,0) 71727...
[1,791,154] 000 | ...35574 (0,0,0) 53138...
[1,791,962] 000 | ...91230 (0,0,0) 91632...
[1,793,121] 000 | ...82369 (0,0,0) 61289...
[1,793,462] 000 | ...74470 (0,0,0) 20642...
[1,794,161] 000 | ...00653 (0,0,0) 99926...
[1,794,690] 000 | ...49252 (0,0,0) 96839...
[1,794,882] 000 | ...76971 (0,0,0) 10663...
[1,795,561] 000 | ...74008 (0,0,0) 94486...
[1,795,868] 000 | ...06039 (0,0,0) 05573...
[1,796,308] 000 | ...00117 (0,0,0) 52783...
[1,796,535] 000 | ...17602 (0,0,0) 57807...
[1,796,732] 000 | ...65172 (0,0,0) 87334...
[1,797,795] 000 | ...40918 (0,0,0) 15035...
[1,799,160] 000 | ...68228 (0,0,0) 40854...
[1,799,252] 000 | ...28794 (0,0,0) 07450...
[1,799,512] 000 | ...41751 (0,0,0) 93594...
[1,801,737] 000 | ...03902 (0,0,0) 85415...
[1,802,067] 000 | ...46493 (0,0,0) 63337...
[1,802,473] 000 | ...41812 (0,0,0) 26099...
[1,803,444] 000 | ...53643 (0,0,0) 38148...
[1,804,272] 000 | ...54728 (0,0,0) 88106...
[1,804,592] 000 | ...82048 (0,0,0) 40958...
[1,804,725] 000 | ...53500 (0,0,0) 42346...
[1,809,704] 000 | ...35636 (0,0,0) 11423...
[1,811,190] 000 | ...22974 (0,0,0) 20176...
[1,812,835] 000 | ...88644 (0,0,0) 96873...
[1,813,577] 000 | ...38568 (0,0,0) 04096...
[1,816,272] 000 | ...20951 (0,0,0) 11189...
[1,817,610] 000 | ...18815 (0,0,0) 47297...
[1,817,958] 000 | ...28534 (0,0,0) 43804...
[1,819,825] 000 | ...75497 (0,0,0) 19675...
[1,822,693] 000 | ...41732 (0,0,0) 48387...
[1,822,914] 000 | ...35497 (0,0,0) 08912...
[1,823,247] 000 | ...09035 (0,0,0) 02838...

--- 1,800 / 3,302 ---

[1,824,040] 000 | ...65774 (0,0,0) 84228...
[1,824,139] 000 | ...26107 (0,0,0) 27910...
[1,824,152] 000 | ...33766 (0,0,0) 55578...
[1,824,351] 000 | ...22453 (0,0,0) 31588...
[1,824,474] 000 | ...89731 (0,0,0) 66144...
[1,825,046] 000 | ...43185 (0,0,0) 23675...
[1,827,993] 000 | ...64797 (0,0,0) 56162...
[1,828,762] 000 | ...12646 (0,0,0) 75033...
[1,830,655] 000 | ...93653 (0,0,0) 09804...
[1,830,982] 000 | ...51716 (0,0,0) 31547...
[1,832,861] 000 | ...13078 (0,0,0) 68045...
[1,833,591] 000 | ...78006 (0,0,0) 21614...
[1,834,057] 000 | ...14319 (0,0,0) 74319...
[1,835,151] 000 | ...38112 (0,0,0) 96786...
[1,837,852] 000 | ...49037 (0,0,0) 18202...
[1,837,918] 000 | ...67509 (0,0,0) 50860...
[1,838,750] 000 | ...31584 (0,0,0) 26366...
[1,839,090] 000 | ...96979 (0,0,0) 29719...
[1,840,381] 000 | ...85738 (0,0,0) 04174...
[1,844,770] 000 | ...07386 (0,0,0) 36017...
[1,846,364] 000 | ...81578 (0,0,0) 11911...
[1,846,839] 000 | ...94706 (0,0,0) 15148...
[1,847,409] 000 | ...11317 (0,0,0) 99610...
[1,850,147] 000 | ...89256 (0,0,0) 59037...
[1,850,827] 000 | ...29656 (0,0,0) 05481...
[1,852,059] 000 | ...14245 (0,0,0) 57953...
[1,853,169] 000 | ...75710 (0,0,0) 16151...
[1,860,881] 000 | ...99667 (0,0,0) 27644...
[1,864,037] 000 | ...51976 (0,0,0) 34455...
[1,864,202] 000 | ...12781 (0,0,0) 81068...
[1,865,062] 000 | ...71876 (0,0,0) 47550...
[1,865,078] 000 | ...94643 (0,0,0) 51304...
[1,865,377] 000 | ...43121 (0,0,0) 41435...
[1,865,883] 000 | ...77284 (0,0,0) 14439...
[1,866,620] 000 | ...50418 (0,0,0) 02853...
[1,866,631] 000 | ...90385 (0,0,0) 35012...
[1,867,313] 000 | ...67827 (0,0,0) 46882...
[1,869,610] 000 | ...56156 (0,0,0) 72063...
[1,869,861] 000 | ...35308 (0,0,0) 32981...
[1,869,933] 000 | ...99283 (0,0,0) 08404...
[1,871,998] 000 | ...70337 (0,0,0) 32329...
[1,873,661] 000 | ...09405 (0,0,0) 60036...
[1,873,759] 000 | ...42994 (0,0,0) 14280...
[1,875,372] 000 | ...71374 (0,0,0) 99193...
[1,875,378] 000 | ...61534 (0,0,0) 45426...
[1,875,435] 000 | ...24227 (0,0,0) 10590...
[1,875,826] 000 | ...19458 (0,0,0) 39752...
[1,879,400] 000 | ...32732 (0,0,0) 74952...
[1,880,484] 000 | ...13694 (0,0,0) 94313...
[1,880,597] 000 | ...57379 (0,0,0) 43615...
[1,881,532] 000 | ...35187 (0,0,0) 78957...
[1,881,873] 000 | ...63693 (0,0,0) 77575...
[1,881,989] 000 | ...44616 (0,0,0) 17391...
[1,883,943] 000 | ...75498 (0,0,0) 40925...
[1,885,099] 000 | ...75390 (0,0,0) 18553...
[1,886,077] 000 | ...61777 (0,0,0) 59497...
[1,886,623] 000 | ...70434 (0,0,0) 35238...
[1,887,642] 000 | ...91012 (0,0,0) 60480...
[1,888,340] 000 | ...47127 (0,0,0) 08650...
[1,890,089] 000 | ...97137 (0,0,0) 96345...
[1,890,487] 000 | ...06359 (0,0,0) 80110...
[1,890,597] 000 | ...49153 (0,0,0) 02691...
[1,892,296] 000 | ...83475 (0,0,0) 05707...
[1,892,444] 000 | ...58867 (0,0,0) 61237...
[1,892,580] 000 | ...89816 (0,0,0) 44470...
[1,894,084] 000 | ...38913 (0,0,0) 99265...
[1,894,501] 000 | ...14045 (0,0,0) 09442...
[1,894,553] 000 | ...95022 (0,0,0) 47574...
[1,895,114] 000 | ...32263 (0,0,0) 97417...
[1,895,267] 000 | ...94615 (0,0,0) 98230...
[1,895,978] 000 | ...71104 (0,0,0) 35595...
[1,896,099] 000 | ...79876 (0,0,0) 24560...
[1,896,667] 000 | ...29916 (0,0,0) 46743...
[1,897,925] 000 | ...26842 (0,0,0) 59882...
[1,899,043] 000 | ...88904 (0,0,0) 48702...
[1,901,311] 000 | ...75205 (0,0,0) 23926...
[1,904,669] 000 | ...74313 (0,0,0) 98718...
[1,904,718] 000 | ...77343 (0,0,0) 79050...
[1,905,388] 000 | ...73507 (0,0,0) 62279...
[1,906,629] 000 | ...80446 (0,0,0) 63867...
[1,907,299] 000 | ...21863 (0,0,0) 09028...
[1,908,641] 000 | ...96191 (0,0,0) 51387...
[1,909,204] 000 | ...76731 (0,0,0) 65139...
[1,910,739] 000 | ...18175 (0,0,0) 47722...
[1,911,286] 000 | ...29435 (0,0,0) 95724...
[1,911,447] 000 | ...53825 (0,0,0) 63608...
[1,911,692] 000 | ...49561 (0,0,0) 21116...
[1,914,122] 000 | ...13030 (0,0,0) 78662...
[1,915,102] 000 | ...78244 (0,0,0) 90437...
[1,915,597] 000 | ...09836 (0,0,0) 15955...
[1,916,634] 000 | ...47012 (0,0,0) 11187...
[1,917,618] 000 | ...19331 (0,0,0) 79798...
[1,920,902] 000 | ...98407 (0,0,0) 23114...
[1,921,357] 000 | ...44714 (0,0,0) 82022...
[1,921,471] 000 | ...25901 (0,0,0) 18920...
[1,922,249] 000 | ...53253 (0,0,0) 49491...
[1,922,963] 000 | ...90775 (0,0,0) 95393...
[1,923,409] 000 | ...62339 (0,0,0) 29099...
[1,924,219] 000 | ...37616 (0,0,0) 75721...
[1,926,927] 000 | ...96069 (0,0,0) 90007...

--- 1,900 / 3,302 ---

[1,928,212] 000 | ...78021 (0,0,0) 25919...
[1,929,641] 000 | ...94514 (0,0,0) 41908...
[1,931,124] 000 | ...91307 (0,0,0) 14350...
[1,931,846] 000 | ...38738 (0,0,0) 38732...
[1,933,547] 000 | ...68990 (0,0,0) 06934...
[1,934,239] 000 | ...31802 (0,0,0) 13885...
[1,934,304] 000 | ...16151 (0,0,0) 49996...
[1,935,524] 000 | ...16621 (0,0,0) 13184...
[1,936,500] 000 | ...83673 (0,0,0) 96543...
[1,936,985] 000 | ...71504 (0,0,0) 14913...
[1,937,619] 000 | ...73509 (0,0,0) 39666...
[1,938,591] 000 | ...56405 (0,0,0) 87692...
[1,941,218] 000 | ...95348 (0,0,0) 17374...
[1,942,177] 000 | ...31751 (0,0,0) 08656...
[1,942,900] 000 | ...49518 (0,0,0) 99900...
[1,943,185] 000 | ...78269 (0,0,0) 82866...
[1,944,012] 000 | ...53226 (0,0,0) 89300...
[1,945,879] 000 | ...42042 (0,0,0) 73310...
[1,948,168] 000 | ...26276 (0,0,0) 67566...
[1,948,696] 000 | ...35356 (0,0,0) 99877...
[1,950,225] 000 | ...60999 (0,0,0) 41417...
[1,951,409] 000 | ...23979 (0,0,0) 04910...
[1,951,487] 000 | ...98041 (0,0,0) 46975...
[1,953,175] 000 | ...37366 (0,0,0) 69146...
[1,953,268] 000 | ...34087 (0,0,0) 09432...
[1,955,370] 000 | ...73754 (0,0,0) 75804...
[1,956,446] 000 | ...89409 (0,0,0) 03707...
[1,958,462] 000 | ...97194 (0,0,0) 68168...
[1,958,683] 000 | ...07588 (0,0,0) 26664...
[1,958,797] 000 | ...23046 (0,0,0) 80057...
[1,959,698] 000 | ...03390 (0,0,0) 08933...
[1,960,913] 000 | ...75017 (0,0,0) 78322...
[1,962,325] 000 | ...96249 (0,0,0) 54152...
[1,962,619] 000 | ...27364 (0,0,0) 03448...
[1,962,853] 000 | ...08842 (0,0,0) 76250...
[1,965,761] 000 | ...01304 (0,0,0) 62570...
[1,966,881] 000 | ...40755 (0,0,0) 99020...
[1,967,818] 000 | ...05041 (0,0,0) 68570...
[1,967,885] 000 | ...83542 (0,0,0) 54275...
[1,968,014] 000 | ...88902 (0,0,0) 30498...
[1,970,077] 000 | ...10294 (0,0,0) 62525...
[1,971,892] 000 | ...09059 (0,0,0) 12392...
[1,972,627] 000 | ...63323 (0,0,0) 29875...
[1,973,010] 000 | ...88941 (0,0,0) 15867...
[1,974,847] 000 | ...37313 (0,0,0) 08988...
[1,975,291] 000 | ...48418 (0,0,0) 36648...
[1,977,291] 000 | ...77902 (0,0,0) 90501...
[1,977,545] 000 | ...19398 (0,0,0) 91904...
[1,977,580] 000 | ...28108 (0,0,0) 87115...
